image_path,class_name,issue_type,vision_signal,risk_level,recommended_action,review_reason
ml/datasets/fruit_dataset_26/images/train/000000436354.jpg,pear|persimmon,vision_nonfruit_signal,vision_furniture_0.741,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000066881.jpg,mandarin|pear,vision_nonfruit_signal,vision_art_0.739,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000026052.jpg,persimmon,vision_nonfruit_signal,vision_furniture_0.738,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000520341.jpg,apple,vision_nonfruit_signal,vision_document_0.738,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/bayberry_Image_24.jpg,bayberry,vision_nonfruit_signal,vision_art_0.738,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000199923.jpg,apple,vision_nonfruit_signal,vision_furniture_0.735,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000389702.jpg,pear,vision_nonfruit_signal,vision_animal_0.733,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000131352.jpg,kiwi|strawberry,vision_nonfruit_signal,vision_bedding_0.731,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000356948.jpg,grape,vision_nonfruit_signal,vision_computer_0.731,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000511580.jpg,strawberry,vision_nonfruit_signal,vision_document_0.727,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000022374.jpg,apple,vision_nonfruit_signal,vision_animal_0.726,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000361660.jpg,apple,vision_nonfruit_signal,vision_furniture_0.726,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000424307.jpg,mango,vision_nonfruit_signal,vision_furniture_0.725,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000282351.jpg,grape,vision_nonfruit_signal,vision_art_0.724,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/val/000000366733.jpg,apple,vision_nonfruit_signal,vision_furniture_0.723,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000304777.jpg,apple|blueberry,vision_nonfruit_signal,vision_bedding_0.722,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000285257.jpg,strawberry,vision_nonfruit_signal,vision_animal_0.716,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000139327.jpg,apple,vision_nonfruit_signal,vision_furniture_0.715,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/bayberry_Image_33.jpg,bayberry,vision_nonfruit_signal,vision_art_0.710,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/val/000000426548.jpg,apple,vision_nonfruit_signal,vision_furniture_0.709,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000444080.jpg,apple,vision_nonfruit_signal,vision_animal_0.706,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000010476.jpg,apple,vision_nonfruit_signal,vision_computer_0.704,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000520593.jpg,mango,vision_nonfruit_signal,vision_art_0.704,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/val/000000186734.jpg,apple,vision_nonfruit_signal,vision_furniture_0.704,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000575469.jpg,pear,vision_nonfruit_signal,vision_furniture_0.703,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000264663.jpg,pear,vision_nonfruit_signal,vision_furniture_0.702,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000310645.jpg,orange|pear|persimmon,vision_nonfruit_signal,vision_animal_0.702,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/val/000000357108.jpg,apple,vision_nonfruit_signal,vision_animal_0.702,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/val/000000329623.jpg,pear,vision_nonfruit_signal,vision_furniture_0.700,high,manual_review,A non-fruit object may dominate the frame; verify fruit evidence and label fit.
ml/datasets/fruit_dataset_26/images/train/000000488962.jpg,pear,vision_people_without_fruit_signal,vision_people_0.978,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000147753.jpg,pear,vision_people_without_fruit_signal,vision_people_0.973,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000551733.jpg,pear,vision_people_without_fruit_signal,vision_people_0.964,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000314392.jpg,orange,vision_people_without_fruit_signal,vision_people_0.962,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000020376.jpg,apple,vision_people_without_fruit_signal,vision_people_0.960,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/longan_Image_41.jpg,longan,vision_people_without_fruit_signal,vision_people_0.960,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000364361.jpg,pear,vision_people_without_fruit_signal,vision_people_0.958,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/val/000000366925.jpg,pear,vision_people_without_fruit_signal,vision_people_0.958,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000123147.jpg,grape,vision_people_without_fruit_signal,vision_people_0.957,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000525170.jpg,grape,vision_people_without_fruit_signal,vision_people_0.957,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000279491.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.954,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000371786.jpg,orange,vision_people_without_fruit_signal,vision_people_0.954,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000037286.jpg,pear,vision_people_without_fruit_signal,vision_people_0.953,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000578805.jpg,grape,vision_people_without_fruit_signal,vision_people_0.953,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/hawthorn_Image_1.jpg,hawthorn,vision_people_without_fruit_signal,vision_people_0.953,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000305168.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.952,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000396862.jpg,pear,vision_people_without_fruit_signal,vision_people_0.951,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000427823.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.950,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/train/000000551314.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.950,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
ml/datasets/fruit_dataset_26/images/val/000000243959.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.950,medium,manual_review,Vision found people without a fruit signal; verify that fruit evidence is present.
