image_path,current_class,issue_type,confidence,recommended_action,notes
ml/datasets/fruit_dataset_26/images/train/000000200782.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.860,manual_review,Vision top labels: people=0.860; adult=0.860; tableware=0.489; utensil=0.489; plate=0.487
ml/datasets/fruit_dataset_26/images/train/000000201192.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.643,manual_review,Vision top labels: people=0.643; adult=0.643; structure=0.616; wood_processed=0.603; consumer_electronics=0.502
ml/datasets/fruit_dataset_26/images/train/000000201655.jpg,apple,vision_people_without_fruit_signal,vision_people_0.610,manual_review,Vision top labels: structure=0.843; wood_processed=0.843; material=0.709; textile=0.709; people=0.610
ml/datasets/fruit_dataset_26/images/train/000000201659.jpg,pear,vision_people_without_fruit_signal,vision_people_0.890,manual_review,Vision top labels: people=0.890; adult=0.890; material=0.779; textile=0.770; utensil=0.738
ml/datasets/fruit_dataset_26/images/train/000000206937.jpg,pear,vision_people_without_fruit_signal,vision_people_0.893,manual_review,Vision top labels: people=0.893; child=0.893; tableware=0.690; utensil=0.690; bowl=0.682
ml/datasets/fruit_dataset_26/images/train/000000206956.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.795,manual_review,Vision top labels: people=0.795; child=0.791; clothing=0.421; jeans=0.417; teen=0.332
ml/datasets/fruit_dataset_26/images/train/000000208646.jpg,pear,vision_people_without_fruit_signal,vision_people_0.517,manual_review,Vision top labels: utensil=0.599; tableware=0.586; people=0.517; adult=0.517; bowl=0.512
ml/datasets/fruit_dataset_26/images/train/000000208995.jpg,apple,vision_people_without_fruit_signal,vision_people_0.933,manual_review,Vision top labels: people=0.933; adult=0.933; structure=0.893; wood_processed=0.859; clothing=0.829
ml/datasets/fruit_dataset_26/images/train/000000209288.jpg,orange,vision_nonfruit_signal,vision_animal_0.756,manual_review,Vision top labels: animal=0.756; feline=0.756; mammal=0.756; cat=0.756; adult_cat=0.756
ml/datasets/fruit_dataset_26/images/train/000000210683.jpg,apple|orange,vision_people_without_fruit_signal,vision_people_0.510,manual_review,Vision top labels: structure=0.852; wood_processed=0.836; pillow=0.672; tool=0.672; material=0.643
ml/datasets/fruit_dataset_26/images/train/000000211215.jpg,pear,vision_people_without_fruit_signal,vision_people_0.894,manual_review,Vision top labels: people=0.894; adult=0.894; structure=0.644; conveyance=0.644; portal=0.644
ml/datasets/fruit_dataset_26/images/train/000000212532.jpg,pear,vision_people_without_fruit_signal,vision_people_0.876,manual_review,Vision top labels: structure=0.877; people=0.876; adult=0.875; wood_processed=0.824; furniture=0.685
ml/datasets/fruit_dataset_26/images/train/000000212780.jpg,mango,vision_nonfruit_signal,vision_furniture_0.625,manual_review,Vision top labels: structure=0.770; outdoor=0.625; building=0.625; storefront=0.625; furniture=0.625
ml/datasets/fruit_dataset_26/images/train/000000213408.jpg,pear,vision_people_without_fruit_signal,vision_people_0.888,manual_review,Vision top labels: adult=0.888; people=0.888; material=0.328; clothing=0.320; safety_vest=0.318
ml/datasets/fruit_dataset_26/images/train/000000214395.jpg,apple,vision_people_without_fruit_signal,vision_people_0.887,manual_review,Vision top labels: people=0.887; child=0.887; structure=0.725; clothing=0.724; hoodie=0.724
ml/datasets/fruit_dataset_26/images/train/000000215708.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.874,manual_review,Vision top labels: people=0.874; adult=0.874; candle=0.544; light=0.544; clothing=0.255
ml/datasets/fruit_dataset_26/images/train/000000217339.jpg,pear,vision_people_without_fruit_signal,vision_people_0.812,manual_review,Vision top labels: people=0.812; child=0.810; structure=0.704; conveyance=0.658; portal=0.658
ml/datasets/fruit_dataset_26/images/train/000000217397.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.821,manual_review,Vision top labels: tableware=0.977; utensil=0.977; plate=0.953; drinking_glass=0.843; people=0.821
ml/datasets/fruit_dataset_26/images/train/000000218368.jpg,apple,vision_people_without_fruit_signal,vision_people_0.887,manual_review,Vision top labels: adult=0.887; people=0.887; clothing=0.885; suit=0.833; necktie=0.710
ml/datasets/fruit_dataset_26/images/train/000000218832.jpg,pear,vision_people_without_fruit_signal,vision_people_0.943,manual_review,Vision top labels: people=0.943; adult=0.943; utensil=0.861; tableware=0.861; drinking_glass=0.827
ml/datasets/fruit_dataset_26/images/train/000000219059.jpg,apple,vision_nonfruit_signal,vision_computer_0.772,manual_review,Vision top labels: machine=0.772; consumer_electronics=0.772; computer=0.772; computer_keyboard=0.760; animal=0.610
ml/datasets/fruit_dataset_26/images/train/000000219958.jpg,pear,vision_people_without_fruit_signal,vision_people_0.853,manual_review,Vision top labels: people=0.853; adult=0.850; art=0.472; decoration=0.472; jewelry=0.472
ml/datasets/fruit_dataset_26/images/train/000000220417.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.948,manual_review,Vision top labels: outdoor=0.992; sky=0.987; cloudy=0.953; people=0.948; blue_sky=0.920
ml/datasets/fruit_dataset_26/images/train/000000220777.jpg,pear,vision_nonfruit_signal,vision_animal_0.891,exclude_from_training,Vision top labels: animal=0.891; cat=0.891; feline=0.891; mammal=0.891; adult_cat=0.891
ml/datasets/fruit_dataset_26/images/train/000000220793.jpg,orange|pear,vision_people_without_fruit_signal,vision_people_0.908,manual_review,Vision top labels: people=0.908; adult=0.908; material=0.873; brick=0.873; structure=0.753
ml/datasets/fruit_dataset_26/images/train/000000220951.jpg,papaya,vision_people_without_fruit_signal,vision_people_0.875,manual_review,Vision top labels: people=0.875; adult=0.869; child=0.417; umbrella=0.297; utensil=0.297
ml/datasets/fruit_dataset_26/images/train/000000221187.jpg,pear,vision_people_without_fruit_signal,vision_people_0.940,manual_review,Vision top labels: people=0.940; adult=0.940; structure=0.263; fence=0.245; conveyance=0.180
ml/datasets/fruit_dataset_26/images/train/000000224476.jpg,apple,vision_people_without_fruit_signal,vision_people_0.495,manual_review,Vision top labels: consumer_electronics=0.919; machine=0.919; computer=0.918; laptop=0.918; people=0.495
ml/datasets/fruit_dataset_26/images/train/000000226658.jpg,orange|pear,vision_people_without_fruit_signal,vision_people_0.808,manual_review,Vision top labels: material=0.843; textile=0.843; people=0.808; adult=0.808; utensil=0.668
ml/datasets/fruit_dataset_26/images/train/000000227137.jpg,apple,vision_nonfruit_signal,vision_art_0.569,manual_review,Vision top labels: candle=0.744; light=0.744; tableware=0.586; utensil=0.586; art=0.569
ml/datasets/fruit_dataset_26/images/train/000000227204.jpg,pear,vision_people_without_fruit_signal,vision_people_0.907,manual_review,Vision top labels: people=0.907; adult=0.907; structure=0.644; utensil=0.624; furniture=0.623
ml/datasets/fruit_dataset_26/images/train/000000227723.jpg,orange,vision_people_without_fruit_signal,vision_people_0.801,manual_review,Vision top labels: people=0.801; child=0.800; structure=0.765; wood_processed=0.765; clothing=0.543
ml/datasets/fruit_dataset_26/images/train/000000230614.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.533,manual_review,Vision top labels: outdoor=0.755; sky=0.755; blue_sky=0.663; cloudy=0.636; parachute=0.533
ml/datasets/fruit_dataset_26/images/train/000000231631.jpg,apple|pear|persimmon,vision_people_without_fruit_signal,vision_people_0.670,manual_review,Vision top labels: umbrella=0.978; utensil=0.978; people=0.670; adult=0.670; structure=0.665
ml/datasets/fruit_dataset_26/images/train/000000232770.jpg,orange,vision_people_without_fruit_signal,vision_people_0.915,manual_review,Vision top labels: people=0.915; adult=0.915; eyeglasses=0.453; optical_equipment=0.453; office_supplies=0.198
ml/datasets/fruit_dataset_26/images/train/000000233124.jpg,grape,vision_people_without_fruit_signal,vision_people_0.851,manual_review,Vision top labels: people=0.851; adult=0.850; outdoor=0.834; sky=0.834; blue_sky=0.834
ml/datasets/fruit_dataset_26/images/train/000000242047.jpg,apple,vision_people_without_fruit_signal,vision_people_0.705,manual_review,Vision top labels: people=0.705; adult=0.705; structure=0.255; wood_processed=0.242; fence=0.150
ml/datasets/fruit_dataset_26/images/train/000000242307.jpg,pear,vision_people_without_fruit_signal,vision_people_0.920,manual_review,Vision top labels: adult=0.920; people=0.920; clothing=0.817; hat=0.814; headgear=0.814
ml/datasets/fruit_dataset_26/images/train/000000242582.jpg,orange|pear,vision_people_without_fruit_signal,vision_people_0.828,manual_review,Vision top labels: people=0.828; adult=0.828; container=0.470; cardboard_box=0.391; carton=0.389
ml/datasets/fruit_dataset_26/images/train/000000242931.jpg,pear,vision_people_without_fruit_signal,vision_people_0.813,manual_review,Vision top labels: clothing=0.881; jeans=0.880; people=0.813; adult=0.813; footwear=0.212
ml/datasets/fruit_dataset_26/images/train/000000243442.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.872,manual_review,Vision top labels: adult=0.872; people=0.872; clothing=0.500; hat=0.500; headgear=0.500
ml/datasets/fruit_dataset_26/images/train/000000244026.jpg,apple|orange|pear,vision_people_without_fruit_signal,vision_people_0.575,manual_review,Vision top labels: people=0.575; adult=0.575; structure=0.574; wood_processed=0.515; furniture=0.450
ml/datasets/fruit_dataset_26/images/train/000000245096.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.870,manual_review,Vision top labels: people=0.870; adult=0.870; structure=0.704; furniture=0.691; cabinet=0.691
ml/datasets/fruit_dataset_26/images/train/000000247782.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.761,manual_review,Vision top labels: clothing=0.859; art=0.819; decoration=0.800; frame=0.800; people=0.761
ml/datasets/fruit_dataset_26/images/train/000000248622.jpg,apple,vision_people_without_fruit_signal,vision_people_0.903,manual_review,Vision top labels: outdoor=0.907; land=0.907; grass=0.907; people=0.903; adult=0.902
ml/datasets/fruit_dataset_26/images/train/000000249822.jpg,blueberry,vision_people_without_fruit_signal,vision_people_0.825,manual_review,Vision top labels: structure=0.927; wood_processed=0.927; people=0.825; child=0.825; clothing=0.795
ml/datasets/fruit_dataset_26/images/train/000000249839.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.949,manual_review,Vision top labels: people=0.949; adult=0.949; utensil=0.608; tableware=0.608; plate=0.605
ml/datasets/fruit_dataset_26/images/train/000000249869.jpg,pear,vision_people_without_fruit_signal,vision_people_0.859,manual_review,Vision top labels: machine=0.932; vehicle=0.932; motorcycle=0.926; people=0.859; adult=0.858
ml/datasets/fruit_dataset_26/images/train/000000250949.jpg,pear,vision_people_without_fruit_signal,vision_people_0.843,manual_review,Vision top labels: people=0.843; adult=0.843; material=0.145; textile=0.145; food=0.138
ml/datasets/fruit_dataset_26/images/train/000000252504.jpg,orange,vision_nonfruit_signal,vision_computer_0.617,manual_review,Vision top labels: container=0.787; bottle=0.787; machine=0.617; consumer_electronics=0.617; computer=0.617
ml/datasets/fruit_dataset_26/images/train/000000252943.jpg,orange|strawberry,vision_people_without_fruit_signal,vision_people_0.903,manual_review,Vision top labels: people=0.903; adult=0.903; material=0.766; raw_glass=0.766; utensil=0.501
ml/datasets/fruit_dataset_26/images/train/000000254658.jpg,orange,vision_people_without_fruit_signal,vision_people_0.924,manual_review,Vision top labels: structure=0.968; people=0.924; adult=0.924; furniture=0.907; cabinet=0.907
ml/datasets/fruit_dataset_26/images/train/000000254666.jpg,pear,vision_people_without_fruit_signal,vision_people_0.943,manual_review,Vision top labels: structure=0.979; people=0.943; adult=0.943; wood_processed=0.925; furniture=0.916
ml/datasets/fruit_dataset_26/images/train/000000255978.jpg,pear,vision_people_without_fruit_signal,vision_people_0.873,manual_review,Vision top labels: outdoor=0.916; blue_sky=0.916; sky=0.916; people=0.873; adult=0.866
ml/datasets/fruit_dataset_26/images/train/000000259115.jpg,apple,vision_nonfruit_signal,vision_computer_0.788,manual_review,Vision top labels: machine=0.896; consumer_electronics=0.896; container=0.821; luggage=0.821; backpack=0.821
ml/datasets/fruit_dataset_26/images/train/000000259655.jpg,apple|orange,vision_people_without_fruit_signal,vision_people_0.918,manual_review,Vision top labels: tableware=0.963; utensil=0.963; plate=0.926; people=0.918; adult=0.918
ml/datasets/fruit_dataset_26/images/train/000000261240.jpg,apple,vision_people_without_fruit_signal,vision_people_0.877,manual_review,Vision top labels: adult=0.877; people=0.877; structure=0.731; wood_processed=0.730; consumer_electronics=0.727
ml/datasets/fruit_dataset_26/images/train/000000261503.jpg,apple|pear,vision_fruit_class_disagreement,vision_mango_0.803,manual_review,Vision top labels: food=0.859; fruit=0.859; mango=0.803; banana=0.673; structure=0.514
ml/datasets/fruit_dataset_26/images/train/000000261669.jpg,grape,vision_people_without_fruit_signal,vision_people_0.919,manual_review,Vision top labels: people=0.919; adult=0.919; material=0.746; brick=0.746; art=0.312
ml/datasets/fruit_dataset_26/images/train/000000263957.jpg,apple,vision_people_without_fruit_signal,vision_people_0.760,manual_review,Vision top labels: structure=0.833; machine=0.805; consumer_electronics=0.803; computer=0.803; laptop=0.803
ml/datasets/fruit_dataset_26/images/train/000000264568.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.918,manual_review,Vision top labels: structure=0.937; people=0.918; adult=0.918; furniture=0.863; cabinet=0.863
ml/datasets/fruit_dataset_26/images/train/000000264663.jpg,pear,vision_nonfruit_signal,vision_furniture_0.702,manual_review,Vision top labels: structure=0.881; conveyance=0.808; portal=0.808; window=0.808; furniture=0.702
ml/datasets/fruit_dataset_26/images/train/000000264709.jpg,pear,vision_people_without_fruit_signal,vision_people_0.674,manual_review,Vision top labels: structure=0.783; furniture=0.782; table=0.782; interior_room=0.769; restaurant=0.769
ml/datasets/fruit_dataset_26/images/train/000000267932.jpg,pear,vision_nonfruit_signal,vision_furniture_0.917,manual_review,Vision top labels: structure=0.949; furniture=0.917; desk=0.897; wood_processed=0.774; chair=0.606
ml/datasets/fruit_dataset_26/images/train/000000269174.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.801,manual_review,Vision top labels: tableware=0.856; utensil=0.856; plate=0.854; people=0.801; adult=0.801
ml/datasets/fruit_dataset_26/images/train/000000269541.jpg,pear,vision_people_without_fruit_signal,vision_people_0.876,manual_review,Vision top labels: people=0.876; adult=0.876; outdoor=0.831; sky=0.831; blue_sky=0.829
ml/datasets/fruit_dataset_26/images/train/000000271466.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.853,manual_review,Vision top labels: structure=0.918; wood_processed=0.900; tableware=0.886; utensil=0.886; land=0.883
ml/datasets/fruit_dataset_26/images/train/000000274734.jpg,pear,vision_people_without_fruit_signal,vision_people_0.881,manual_review,Vision top labels: structure=0.973; wood_processed=0.892; people=0.881; child=0.881; conveyance=0.871
ml/datasets/fruit_dataset_26/images/train/000000275741.jpg,pear,vision_people_without_fruit_signal,vision_people_0.927,manual_review,Vision top labels: people=0.927; adult=0.927; structure=0.403; outdoor=0.394; building=0.394
ml/datasets/fruit_dataset_26/images/train/000000275961.jpg,pear,vision_nonfruit_signal,vision_furniture_0.898,manual_review,Vision top labels: structure=0.930; cabinet=0.898; furniture=0.898; wood_processed=0.724; appliance=0.582
ml/datasets/fruit_dataset_26/images/train/000000279491.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.954,manual_review,Vision top labels: people=0.954; adult=0.954; art=0.794; decoration=0.779; frame=0.779
ml/datasets/fruit_dataset_26/images/train/000000279561.jpg,orange,vision_nonfruit_signal,vision_furniture_0.806,manual_review,Vision top labels: structure=0.808; furniture=0.806; desk=0.797; machine=0.772; consumer_electronics=0.772
ml/datasets/fruit_dataset_26/images/train/000000280228.jpg,apple,vision_people_without_fruit_signal,vision_people_0.772,manual_review,Vision top labels: structure=0.775; people=0.772; adult=0.771; wood_processed=0.766; utensil=0.487
ml/datasets/fruit_dataset_26/images/train/000000280270.jpg,persimmon,vision_nonfruit_signal,vision_vehicle_0.796,manual_review,Vision top labels: utensil=0.954; tableware=0.954; structure=0.884; drinking_glass=0.874; wood_processed=0.867
ml/datasets/fruit_dataset_26/images/train/000000281051.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.880,manual_review,Vision top labels: tableware=0.892; utensil=0.892; drinking_glass=0.892; people=0.880; adult=0.880
ml/datasets/fruit_dataset_26/images/train/000000281060.jpg,apple,vision_nonfruit_signal,vision_computer_0.944,exclude_from_training,Vision top labels: consumer_electronics=0.944; machine=0.944; computer=0.944; laptop=0.944; material=0.398
ml/datasets/fruit_dataset_26/images/train/000000282351.jpg,grape,vision_nonfruit_signal,vision_art_0.724,manual_review,Vision top labels: art=0.724; decoration=0.723; frame=0.723; structure=0.680; conveyance=0.679
ml/datasets/fruit_dataset_26/images/train/000000282692.jpg,orange,vision_people_without_fruit_signal,vision_people_0.933,manual_review,Vision top labels: people=0.933; child=0.933; clothing=0.108; bib=0.104; hoodie=0.061
ml/datasets/fruit_dataset_26/images/train/000000283874.jpg,apple|pear,vision_people_without_fruit_signal,vision_people_0.891,manual_review,Vision top labels: people=0.891; adult=0.891; outdoor=0.542; sky=0.542; cloudy=0.525
ml/datasets/fruit_dataset_26/images/train/000000284934.jpg,apple,vision_people_without_fruit_signal,vision_people_0.858,manual_review,Vision top labels: people=0.858; adult=0.858; grass=0.829; land=0.829; outdoor=0.829
ml/datasets/fruit_dataset_26/images/train/000000285194.jpg,pear,vision_people_without_fruit_signal,vision_people_0.920,manual_review,Vision top labels: people=0.920; crowd=0.832; adult=0.821; celebration=0.718; costume=0.718
ml/datasets/fruit_dataset_26/images/train/000000285257.jpg,strawberry,vision_nonfruit_signal,vision_animal_0.716,manual_review,Vision top labels: tableware=0.866; utensil=0.866; plate=0.849; structure=0.804; animal=0.716
ml/datasets/fruit_dataset_26/images/train/000000286159.jpg,apple,vision_nonfruit_signal,vision_bedding_0.679,manual_review,Vision top labels: material=0.802; curtain=0.785; container=0.689; luggage=0.689; suitcase=0.687
ml/datasets/fruit_dataset_26/images/train/000000286550.jpg,apple,vision_people_without_fruit_signal,vision_people_0.940,manual_review,Vision top labels: people=0.940; adult=0.940; consumer_electronics=0.890; machine=0.890; computer=0.890
ml/datasets/fruit_dataset_26/images/train/000000289714.jpg,orange,vision_people_without_fruit_signal,vision_people_0.907,manual_review,Vision top labels: people=0.907; adult=0.907; structure=0.827; furniture=0.827; cabinet=0.827
ml/datasets/fruit_dataset_26/images/train/000000290524.jpg,apple,vision_nonfruit_signal,vision_computer_0.676,manual_review,Vision top labels: structure=0.810; wood_processed=0.792; machine=0.684; consumer_electronics=0.676; computer=0.676
ml/datasets/fruit_dataset_26/images/train/000000290720.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.773,manual_review,Vision top labels: people=0.773; adult=0.691; eyeglasses=0.661; optical_equipment=0.661; child=0.638
ml/datasets/fruit_dataset_26/images/train/000000292051.jpg,apple,vision_nonfruit_signal,vision_document_0.831,manual_review,Vision top labels: structure=0.977; bookshelf=0.958; book=0.831; document=0.831; wood_processed=0.810
ml/datasets/fruit_dataset_26/images/train/000000292558.jpg,apple,vision_nonfruit_signal,vision_computer_0.944,exclude_from_training,Vision top labels: machine=0.944; consumer_electronics=0.944; computer=0.944; computer_monitor=0.899; computer_keyboard=0.787
ml/datasets/fruit_dataset_26/images/train/000000295263.jpg,mango,vision_people_without_fruit_signal,vision_people_0.915,manual_review,Vision top labels: structure=0.956; people=0.915; adult=0.915; wood_processed=0.843; furniture=0.804
ml/datasets/fruit_dataset_26/images/train/000000295837.jpg,mango,vision_people_without_fruit_signal,vision_people_0.936,manual_review,Vision top labels: people=0.936; adult=0.936; structure=0.901; furniture=0.815; cabinet=0.815
ml/datasets/fruit_dataset_26/images/train/000000295889.jpg,cherry,vision_nonfruit_signal,vision_furniture_0.822,manual_review,Vision top labels: structure=0.959; wood_processed=0.896; furniture=0.822; cabinet=0.822; conveyance=0.655
ml/datasets/fruit_dataset_26/images/train/000000296161.jpg,apple,vision_nonfruit_signal,vision_animal_0.763,manual_review,Vision top labels: material=0.870; textile=0.870; structure=0.782; wood_processed=0.780; animal=0.763
ml/datasets/fruit_dataset_26/images/train/000000297639.jpg,orange,vision_nonfruit_signal,vision_furniture_0.922,manual_review,Vision top labels: structure=0.969; furniture=0.922; cabinet=0.912; conveyance=0.821; portal=0.821
ml/datasets/fruit_dataset_26/images/train/000000297906.jpg,mango,vision_nonfruit_signal,vision_vehicle_0.655,manual_review,Vision top labels: outdoor=0.888; blue_sky=0.839; sky=0.839; land=0.707; road=0.700
ml/datasets/fruit_dataset_26/images/train/000000298008.jpg,pear,vision_people_without_fruit_signal,vision_people_0.927,manual_review,Vision top labels: umbrella=0.932; utensil=0.932; people=0.927; adult=0.927; machine=0.688
ml/datasets/fruit_dataset_26/images/train/000000300577.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.888,manual_review,Vision top labels: tableware=0.933; utensil=0.933; people=0.888; adult=0.888; interior_room=0.883
ml/datasets/fruit_dataset_26/images/train/000000302569.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.811,manual_review,Vision top labels: outdoor=0.946; land=0.946; grass=0.919; clothing=0.864; jeans=0.864
ml/datasets/fruit_dataset_26/images/train/000000302657.jpg,pear,vision_people_without_fruit_signal,vision_people_0.902,manual_review,Vision top labels: people=0.902; child=0.902; tableware=0.644; utensil=0.644; plate=0.631
ml/datasets/fruit_dataset_26/images/train/000000303144.jpg,apple,vision_people_without_fruit_signal,vision_people_0.945,manual_review,Vision top labels: computer=0.978; consumer_electronics=0.978; laptop=0.978; machine=0.978; people=0.945
ml/datasets/fruit_dataset_26/images/train/000000303735.jpg,pear,vision_people_without_fruit_signal,vision_people_0.898,manual_review,Vision top labels: people=0.898; adult=0.898; art=0.293; decoration=0.285; frame=0.285
ml/datasets/fruit_dataset_26/images/train/000000304757.jpg,apple,vision_people_without_fruit_signal,vision_people_0.850,manual_review,Vision top labels: consumer_electronics=0.920; machine=0.920; computer=0.920; laptop=0.920; people=0.850
ml/datasets/fruit_dataset_26/images/train/000000304765.jpg,apple,vision_people_without_fruit_signal,vision_people_0.943,manual_review,Vision top labels: people=0.943; adult=0.943; structure=0.938; wood_processed=0.891; clothing=0.820
ml/datasets/fruit_dataset_26/images/train/000000304777.jpg,apple|blueberry,vision_nonfruit_signal,vision_bedding_0.722,manual_review,Vision top labels: bedding=0.722; housewares=0.722; machine=0.580; consumer_electronics=0.580; computer=0.580
ml/datasets/fruit_dataset_26/images/train/000000305168.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.952,manual_review,Vision top labels: people=0.952; adult=0.952; structure=0.352; furniture=0.350; table=0.350
ml/datasets/fruit_dataset_26/images/train/000000308470.jpg,pear,vision_people_without_fruit_signal,vision_people_0.905,manual_review,Vision top labels: outdoor=0.966; grass=0.966; land=0.966; clothing=0.935; jeans=0.911
ml/datasets/fruit_dataset_26/images/train/000000310150.jpg,pear,vision_people_without_fruit_signal,vision_people_0.932,manual_review,Vision top labels: adult=0.932; people=0.932; computer=0.803; consumer_electronics=0.803; machine=0.803
ml/datasets/fruit_dataset_26/images/train/000000310645.jpg,orange|pear|persimmon,vision_nonfruit_signal,vision_animal_0.702,manual_review,Vision top labels: structure=0.711; wood_processed=0.711; animal=0.702; canine=0.702; dog=0.702
ml/datasets/fruit_dataset_26/images/train/000000310972.jpg,apple,vision_nonfruit_signal,vision_computer_0.613,manual_review,Vision top labels: lamp=0.942; light=0.942; machine=0.613; consumer_electronics=0.613; computer=0.613
ml/datasets/fruit_dataset_26/images/train/000000314203.jpg,apple,vision_nonfruit_signal,vision_document_0.643,manual_review,Vision top labels: structure=0.806; wood_processed=0.806; document=0.643; machine=0.385; consumer_electronics=0.385
ml/datasets/fruit_dataset_26/images/train/000000314392.jpg,orange,vision_people_without_fruit_signal,vision_people_0.962,manual_review,Vision top labels: people=0.962; adult=0.962; structure=0.929; wood_processed=0.920; clothing=0.916
ml/datasets/fruit_dataset_26/images/train/000000317237.jpg,pear,vision_people_without_fruit_signal,vision_people_0.771,manual_review,Vision top labels: structure=0.794; people=0.771; child=0.771; utensil=0.732; tableware=0.732
ml/datasets/fruit_dataset_26/images/train/000000317733.jpg,apple,vision_nonfruit_signal,vision_furniture_0.554,manual_review,Vision top labels: structure=0.804; wood_processed=0.773; utensil=0.565; tableware=0.565; furniture=0.554
ml/datasets/fruit_dataset_26/images/train/000000317764.jpg,apple|pear,vision_people_without_fruit_signal,vision_people_0.939,manual_review,Vision top labels: structure=0.989; people=0.939; adult=0.938; furniture=0.926; cabinet=0.926
ml/datasets/fruit_dataset_26/images/train/000000318234.jpg,apple,vision_people_without_fruit_signal,vision_people_0.913,manual_review,Vision top labels: people=0.913; adult=0.913; machine=0.581; consumer_electronics=0.581; computer=0.581
ml/datasets/fruit_dataset_26/images/train/000000319134.jpg,apple,vision_people_without_fruit_signal,vision_people_0.874,manual_review,Vision top labels: structure=0.981; wood_processed=0.936; material=0.910; curtain=0.908; people=0.874
ml/datasets/fruit_dataset_26/images/train/000000319332.jpg,pear,vision_people_without_fruit_signal,vision_people_0.924,manual_review,Vision top labels: adult=0.924; people=0.924; clothing=0.674; headgear=0.674; baseball_hat=0.673
ml/datasets/fruit_dataset_26/images/train/000000319364.jpg,apple,vision_nonfruit_signal,vision_computer_0.989,exclude_from_training,Vision top labels: consumer_electronics=0.989; machine=0.989; computer=0.989; computer_keyboard=0.968; computer_monitor=0.884
ml/datasets/fruit_dataset_26/images/train/000000320918.jpg,pear,vision_people_without_fruit_signal,vision_people_0.852,manual_review,Vision top labels: people=0.852; adult=0.852; material=0.326; raw_glass=0.326; structure=0.267
ml/datasets/fruit_dataset_26/images/train/000000320957.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.927,manual_review,Vision top labels: structure=0.938; people=0.927; adult=0.927; conveyance=0.888; portal=0.888
ml/datasets/fruit_dataset_26/images/train/000000322094.jpg,apple,vision_people_without_fruit_signal,vision_people_0.747,manual_review,Vision top labels: people=0.747; adult=0.747; machine=0.675; bicycle=0.633; vehicle=0.633
ml/datasets/fruit_dataset_26/images/train/000000323129.jpg,pear,vision_people_without_fruit_signal,vision_people_0.920,manual_review,Vision top labels: people=0.920; adult=0.920; structure=0.856; wood_processed=0.836; material=0.786
ml/datasets/fruit_dataset_26/images/train/000000323728.jpg,apple,vision_people_without_fruit_signal,vision_people_0.910,manual_review,Vision top labels: people=0.910; adult=0.910; machine=0.667; consumer_electronics=0.667; computer=0.667
ml/datasets/fruit_dataset_26/images/train/000000324708.jpg,mango,vision_people_without_fruit_signal,vision_people_0.758,manual_review,Vision top labels: animal=0.896; mammal=0.896; ungulates=0.896; goat=0.896; structure=0.865
ml/datasets/fruit_dataset_26/images/train/000000325505.jpg,pear,vision_nonfruit_signal,vision_furniture_0.902,manual_review,Vision top labels: structure=0.903; cabinet=0.902; furniture=0.902; art=0.671; decoration=0.671
ml/datasets/fruit_dataset_26/images/train/000000326148.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.889,manual_review,Vision top labels: people=0.889; adult=0.889; structure=0.872; wood_processed=0.866; furniture=0.437
ml/datasets/fruit_dataset_26/images/train/000000328449.jpg,coconut,vision_people_without_fruit_signal,vision_people_0.459,manual_review,Vision top labels: utensil=0.896; umbrella=0.896; outdoor=0.597; sky=0.597; blue_sky=0.597
ml/datasets/fruit_dataset_26/images/train/000000328810.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.832,manual_review,Vision top labels: people=0.832; adult=0.832; clothing=0.582; structure=0.559; wood_processed=0.559
ml/datasets/fruit_dataset_26/images/train/000000329139.jpg,pear,vision_people_without_fruit_signal,vision_people_0.871,manual_review,Vision top labels: people=0.871; crowd=0.818; adult=0.694; outdoor=0.280; land=0.280
ml/datasets/fruit_dataset_26/images/train/000000330292.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.895,manual_review,Vision top labels: people=0.895; outdoor=0.894; land=0.894; grass=0.894; crowd=0.824
